TransactionID,CustomerID,Date,Amount,TransactionType,TransactionStatus,Currency,Location,Device,Reference Number
1058,1331,02-07-2023,8484.43,Withdrawal,Cancelled,INR,Darrelltown,Online,3dd7fc08-6575-4254-b133-ca2b36337c7d
1580,1286,22-08-2023,8409.58,Deposit,Completed,EUR,Davemouth,ATM,acbdea59-1204-4ffc-af59-9c5845db4ae0
456,887,04-07-2022,2268.06,Transfer,Completed,USD,Davidberg,Branch,33c5ed20-947a-43ff-a444-e70324273ebb
763,1086,11-02-2023,7680.13,Payment,Cancelled,INR,Davidburgh,Online,ae394a80-b74f-4556-8569-4c6c694fa522
1827,1510,26-08-2022,7729.44,Payment,Cancelled,USD,Davidfurt,Branch,740c25eb-a815-4a62-885a-395276fe4308
345,173,12-05-2023,2583.69,Deposit,Completed,USD,Davidhaven,Branch,95360298-9b18-4ab9-913a-46f61448b73f
59,1130,12-09-2022,7030.6,Withdrawal,Completed,EUR,Davidland,ATM,f3018d39-2fa0-4d22-bb7e-3db676858100
744,415,21-07-2022,391.52,Deposit,Cancelled,USD,Davidmouth,Branch,085b9915-f609-4791-8c71-c569a0d440fb
860,282,24-06-2023,6598.57,Withdrawal,Completed,INR,Davidmouth,Branch,ed7f946f-59ab-426e-a79f-3cb4a4ae0c04
1963,610,17-04-2022,2039.93,Transfer,Pending,EUR,Davidport,Online,f0054a34-cb8b-43bf-bd81-6171b71e00d4
1743,305,26-02-2022,1709.4,Withdrawal,Completed,GBP,Davidside,ATM,92936c40-8dbd-49a3-a115-216b039fc2eb
1973,1804,12-09-2022,572.9,Transfer,Completed,EUR,Davidside,ATM,19706c8e-fe7e-4005-a185-98adc484309a
1889,1812,24-08-2023,7972.98,Withdrawal,Pending,GBP,Davidsonburgh,Branch,5690a616-2732-44c2-b5a4-a23f8775ba89
1531,309,24-11-2022,7987.83,Transfer,Pending,EUR,Davidstad,ATM,ca7f75ad-3ea5-486f-b308-d7263def8dbe
632,356,07-10-2023,5294.99,Deposit,Pending,INR,Davidview,Online,ff9da835-3367-49d2-ba30-515aaa53385f
1262,1620,26-03-2023,6612.65,Deposit,Pending,INR,Davidview,Online,b5b460ab-ca6e-4dd3-87a8-501ba3c61818
559,151,01-01-2024,3752.23,Transfer,Pending,INR,Davidville,Branch,7f0ea97c-8971-4fb3-9e45-8c6a44a2f040
1099,383,29-07-2023,777.34,Transfer,Cancelled,INR,Davisburgh,Online,73b813ee-e88e-45d5-bdc2-7dc4293d7aa8
1447,545,06-09-2023,5573.95,Deposit,Cancelled,USD,Davismouth,ATM,0a0516bd-cb05-4d89-b50d-d142000f549e
1920,1162,14-10-2023,2263.59,Deposit,Cancelled,GBP,Davisside,ATM,208519d4-16cf-4fc4-8103-1c4179cf631d
1662,1561,01-07-2022,7671.02,Transfer,Completed,USD,Daviston,Online,9ee93361-3cc9-46c3-98e1-2061da45f250
1753,871,29-08-2022,3340.27,Withdrawal,Completed,EUR,Davisview,Branch,8b6a4c8c-3154-42e7-8dbf-402486fa818e
1789,122,21-03-2022,2156,Transfer,Cancelled,EUR,Davisview,Online,a5949c8d-b64f-4536-925d-47458e3f7190
64,240,12-01-2024,1285.63,Deposit,Pending,INR,Dawnland,Online,2c4b94a1-705c-41a0-a7a8-ac557908282c
509,1141,28-11-2022,3212.52,Transfer,Pending,USD,Dawnmouth,Online,528f72fa-841c-4946-bad7-77225bce7c3a
1810,1904,09-12-2023,5814.66,Withdrawal,Completed,INR,Dawsonfort,Branch,ef6cb83b-e051-43c2-90ed-4073019c73b2
1228,617,21-03-2023,625.17,Transfer,Completed,USD,Dayport,Online,9b321ee3-9762-4588-98ea-fd083503b125
72,1102,09-08-2022,1507.89,Deposit,Pending,USD,Deanville,Online,d2942e64-ef13-4984-b283-f7115630edb5
785,64,04-05-2023,3102.38,Transfer,Cancelled,GBP,Debbieborough,ATM,0c6c4751-1761-4cb1-a1ad-b1ffa9b26071
105,755,29-08-2023,7702.84,Payment,Completed,GBP,Deborahside,ATM,742148c2-0657-48f9-85cd-b4e20aa417b0
925,780,25-08-2022,4341.83,Deposit,Completed,INR,Deborahview,Branch,395dc022-2bd8-461b-9368-4f8f139c1575
743,620,27-11-2022,9995.19,Transfer,Cancelled,GBP,Denisefort,Branch,3edc0203-3357-4b25-9d54-ba69b3c9e42f
168,1603,31-08-2022,8874.73,Withdrawal,Completed,GBP,Deniseland,Online,9e605976-027d-4c6f-a68c-d1eca6a9b2c7
828,1526,06-12-2022,7484.4,Withdrawal,Completed,EUR,Dennisbury,Branch,ae00055d-7a27-4d0f-b962-a18d55b033ec
109,1361,15-07-2022,9178.69,Deposit,Completed,EUR,Dennisport,Branch,2fe3a590-2bf7-450c-bdaf-a4b9c03437c7
1204,635,09-01-2023,522.67,Deposit,Cancelled,INR,Dennisstad,Branch,24fecae3-8f2d-4c36-930d-9a787fbc80b4
614,655,03-11-2022,9712.16,Transfer,Completed,GBP,Dennistown,ATM,e09f4b0a-d105-4fcf-b052-0455e7b328d8
1485,1901,30-11-2022,5166.37,Deposit,Cancelled,USD,Dennisview,ATM,a7f16065-ff02-456d-8984-5ac92e775ac4
1321,1084,17-12-2022,6330.1,Payment,Cancelled,INR,Derekfurt,Online,e25131eb-7e1b-4e48-a2ba-47db67209ad1
543,125,19-10-2022,3781.48,Transfer,Completed,GBP,Derrickborough,ATM,ae1b1c52-6147-4761-b914-29294017f814
1602,423,16-04-2022,2715.72,Deposit,Cancelled,EUR,Dianafort,ATM,ffa0237a-b2c7-49f1-91f2-dcc82737aef2
1750,80,08-04-2023,151.92,Deposit,Pending,GBP,Dianeborough,Branch,cb6cb1ef-fbc7-4b89-a929-f18fcec2e10c
1613,1826,28-06-2023,644.79,Transfer,Cancelled,EUR,Diazberg,Branch,b744141c-3410-4fe6-8d11-504cf4fb870f
1520,1565,22-02-2023,761.23,Withdrawal,Completed,EUR,Dillontown,ATM,82d43d23-e11d-47fa-a962-a446c8bd12b6
422,693,26-04-2023,1768.9,Withdrawal,Cancelled,USD,Dixonhaven,Online,1f2e2bed-2475-46eb-b3f0-3fc93d7d595b
1888,1052,16-03-2022,6490.23,Payment,Cancelled,USD,Dodsonfurt,Online,91a2073a-20af-4d4b-942e-4745d3317383
1903,233,08-06-2022,9521.94,Payment,Cancelled,INR,Donaldberg,Online,fa081afb-fb5d-454a-acd3-70832f40d2dd
964,1269,27-03-2022,2978.42,Deposit,Pending,EUR,Donaldmouth,ATM,ef542d3e-d701-4e91-b618-0b5b174debe2
1357,1466,21-10-2022,8907.32,Deposit,Completed,USD,Dorothyfurt,ATM,6a02fce5-afa9-47b7-9cf4-061b0cc039bc
1716,204,19-09-2022,1380.4,Payment,Completed,USD,Doughertystad,ATM,933f8332-53b5-4c09-b8c4-084052db4a53
1016,211,21-04-2022,468.44,Payment,Completed,INR,Douglasmouth,ATM,6b3d9735-d6a7-476b-94b7-d83dc01842e1
43,338,09-11-2022,5193.73,Deposit,Pending,USD,Douglasport,Online,ccb061ff-6f6b-4c25-8957-e4be59697320
449,978,30-03-2022,8937.13,Deposit,Pending,GBP,Doyleberg,ATM,a910441b-2a53-4264-8e42-17cb03a7454e
142,1469,18-09-2023,1872.89,Transfer,Cancelled,EUR,Duarteshire,Branch,afdf8f12-a323-4507-b63b-34d3f67d3fe1
369,263,01-03-2022,3433.1,Deposit,Pending,GBP,East Aaronstad,ATM,40d761bf-aa73-409c-a29a-42de45484163
1668,766,19-06-2023,4029.47,Deposit,Cancelled,EUR,East Adrian,Branch,0ae3b8a0-9d79-4909-b932-118b415b346b
791,1116,20-08-2023,7947.87,Transfer,Completed,EUR,East Alexandra,Online,db64ebac-fc67-49aa-b65e-5d26505486d1
253,464,13-07-2022,7506.19,Withdrawal,Pending,INR,East Amber,Branch,8ca85c83-3217-4ab9-b199-ce8810b9608f
374,181,29-06-2022,1706.38,Transfer,Cancelled,EUR,East Amberborough,ATM,52559ecc-60b1-4739-9825-07a4c536b942
174,63,25-07-2022,8700.21,Payment,Pending,USD,East Anthony,Online,614b9307-5fbd-401c-8825-f1795095aefc
1390,995,22-10-2023,5613.86,Transfer,Cancelled,GBP,East Ashley,ATM,153afd35-9a9a-45bc-9a3a-c6668a297701
1754,1370,20-05-2022,1625.72,Payment,Completed,INR,East Bethany,Online,dace88e3-4c8b-4bcd-9483-db7f5be7910a
859,490,21-01-2023,4190.52,Payment,Cancelled,INR,East Brenda,Online,c53abb91-b9ef-40df-b703-2109e1ecac36
1553,1144,02-12-2023,248.91,Withdrawal,Pending,GBP,East Brenda,Branch,d97595c2-c33c-4f05-b713-d75f087572d3
213,983,17-09-2023,5191.18,Transfer,Pending,INR,East Brendan,Online,2e656e1d-9fbb-4a85-91f6-2b55823f0f88
1897,716,18-04-2022,3435.44,Deposit,Cancelled,USD,East Brian,Online,c066f3cc-2528-4a18-8a71-80f65f3be4b1
1562,802,25-02-2023,3187.62,Payment,Cancelled,EUR,East Brittany,Online,4026eb29-93e1-4836-9cb4-d018b16e4c22
1665,296,19-01-2023,9013.74,Withdrawal,Completed,USD,East Brittany,ATM,6fdeafea-baf7-4fb1-90d0-d81f6bef96f9
829,759,31-12-2023,838.1,Transfer,Completed,EUR,East Carlaview,Online,56270c67-cb13-4452-aa54-9a0ca993f76d
1402,1573,05-07-2023,6490.09,Withdrawal,Completed,GBP,East Carly,Online,f1bae30e-8838-48b7-9057-3fe7118cc46c
920,742,31-10-2022,894.78,Transfer,Pending,INR,East Cassandra,Branch,422a2b4b-1ce3-42c4-98ab-47bd14e3123c
1767,1523,24-03-2023,3598.34,Deposit,Cancelled,INR,East Cassandra,Online,8252b554-09e7-4b69-a407-f7f722f4efd3
1880,28,10-03-2023,517.85,Deposit,Pending,GBP,East Cassandra,Online,b25cca38-f814-4d0e-b380-39c0af684ad0
966,1385,13-11-2022,1227.69,Deposit,Cancelled,GBP,East Catherineshire,ATM,2015edc5-df35-4cef-8ba9-42351a68af48
1706,1724,21-06-2023,7700.52,Withdrawal,Pending,EUR,East Christine,Online,8d7a8632-995f-4144-b09a-da378976fade
639,670,27-04-2023,6948.35,Withdrawal,Cancelled,INR,East Christinebury,Online,87a43d5a-a3a4-4df1-80f7-8bcbe54ad595
1002,27,18-07-2023,9844,Deposit,Pending,EUR,East Colin,Branch,27935ce8-63c4-49e7-9b8c-9aa2b7ae3195
1961,334,27-01-2022,4073.66,Withdrawal,Pending,INR,East Colleen,ATM,06a00d74-06b3-4865-8b6b-106c9b385697
107,1943,29-10-2023,3214.41,Deposit,Pending,GBP,East Crystaltown,Branch,593d60de-1e32-4879-85c8-926c487a95d3
922,795,08-01-2023,3555.24,Withdrawal,Cancelled,USD,East Danielfort,Online,fe4c11ea-25f4-444e-8d7b-5c58e3ec24c5
740,1070,20-01-2024,4258.93,Withdrawal,Cancelled,EUR,East Davidberg,Branch,43852e5c-168f-4d0b-af3b-f47581d28c89
190,1520,01-08-2023,2192.33,Withdrawal,Cancelled,USD,East Denisehaven,Branch,b9a3f9bf-89ab-431f-81ef-7727bc05336e
1521,306,07-09-2022,1252.43,Transfer,Completed,USD,East Destinymouth,Branch,f9a7a4a1-4d1a-4450-b178-fcfa57be9e49
625,317,28-05-2022,5218.31,Payment,Pending,USD,East Dianeside,Online,353be838-7613-4179-8127-667fea088bba
1146,693,10-06-2022,8707.82,Withdrawal,Completed,INR,East Donald,Branch,0b5cc836-8efe-4562-b285-57e8209cec14
1104,1920,08-10-2023,2501.1,Payment,Completed,EUR,East Donaldchester,Online,687e568f-bfd0-4ff8-a624-4da1d3dc489d
825,865,15-05-2023,5620.4,Payment,Pending,GBP,East Donna,ATM,f0feb0e9-f2d5-43cb-9364-ab54840980ae
1326,1298,02-06-2023,4588.31,Payment,Cancelled,GBP,East Donnachester,Online,bd40eff5-9b07-46b6-8f0a-e59c8d77fd46
767,1631,05-01-2024,8838.78,Payment,Pending,USD,East Donnahaven,Online,138945cd-8d6c-424d-a227-5d52ec9738d7
1014,831,10-03-2023,8339.26,Transfer,Pending,EUR,East Elizabethport,Online,b8767f32-1af8-4fef-b749-af4d09610502
1067,324,17-04-2022,4023.6,Withdrawal,Completed,USD,East Emilyville,ATM,fab3c0f7-a32b-4f4a-bdcd-bc50a7a588a1
774,578,17-09-2023,2812.71,Withdrawal,Cancelled,GBP,East Ericabury,Branch,a6e75b2a-093e-4b1f-8f84-779038ce9a3d
28,1488,28-05-2022,1773.74,Transfer,Completed,USD,East Ericamouth,ATM,db9c4209-f28e-4f1e-90e7-3f92c9b1bea3
1317,1966,25-07-2022,5960.54,Payment,Pending,GBP,East Ericmouth,Branch,39543379-82d2-46ef-9a36-033f3cf94ded
1812,885,08-05-2023,6048.23,Transfer,Cancelled,USD,East Ericshire,ATM,2b59514a-a439-4377-81fe-d00f2eeda24f
44,1375,20-02-2023,5012.95,Transfer,Cancelled,INR,East Felicia,Branch,3446f7b4-2494-42a3-9b48-0b259f56c189
328,1884,17-03-2023,9346.26,Payment,Cancelled,GBP,East Gabriella,Branch,71934d0c-f062-4d67-89b0-220f1d71c25a
119,1184,27-05-2022,5954.13,Payment,Completed,USD,East Garychester,Branch,2c80d05b-70c2-4751-8ddf-b1568307bde8
1648,1748,19-04-2023,9656.87,Payment,Pending,INR,East George,Online,061bc8e4-2a13-4ada-9e35-66070396261b
1511,734,15-12-2022,8854.14,Withdrawal,Pending,INR,East Georgeburgh,Branch,2f92f6bc-8483-4ecd-82b0-9d8825adea47
652,1422,09-05-2023,1743.97,Payment,Completed,GBP,East Georgetown,ATM,51251c65-efaf-410c-b889-8fd653bc5e63
420,1969,26-01-2024,8569.77,Withdrawal,Cancelled,GBP,East Gregory,ATM,1f4e16dc-eaa1-4705-b6cd-2911897ee8f8
530,172,18-09-2022,1444.06,Withdrawal,Cancelled,USD,East Gregory,Branch,72ff0800-f803-4068-bf1c-1bc1ab48494b
259,1565,03-03-2023,8539.33,Transfer,Pending,EUR,East Jackview,ATM,99769dd2-b93a-4393-81f8-dc43e3da4281
1143,388,05-05-2022,5434,Payment,Cancelled,EUR,East Jacob,ATM,5b191791-4338-471e-aca4-e1f0dd260975
713,747,27-08-2022,2636.51,Deposit,Completed,USD,East Jacqueline,Branch,7465344b-22ed-4c9d-8d2b-18d740f19a61
199,1718,13-05-2023,1894.81,Transfer,Pending,GBP,East Jamesborough,Online,cef539ec-826e-48ea-8db1-67cdd1103a6e
471,1306,08-05-2023,5525.62,Payment,Cancelled,GBP,East Jasmine,Online,c4bf651b-d61c-4168-a3f3-dfa2e39d2522
1581,1461,07-10-2023,2612.35,Withdrawal,Cancelled,USD,East Jason,Online,d10e404c-a4f2-42d7-ae7c-d9a4eb132ad4
104,527,18-02-2023,215.74,Deposit,Completed,INR,East Jeffrey,Online,c813e485-3c82-42ab-b37f-d9205449c205
475,325,27-06-2023,1581.98,Transfer,Completed,GBP,East Jeffreybury,Online,8f69a070-9176-4df4-9cf1-7bba1eba5965
35,1450,26-06-2023,1068.45,Deposit,Pending,EUR,East Jeffreymouth,ATM,6493a239-7111-4c50-ad61-39a97f177ce6
158,1587,08-11-2023,238.84,Payment,Pending,INR,East Jenniferview,ATM,aa32cb13-5582-45b1-babe-70f9f6ab026b
195,1373,16-12-2022,4252.92,Deposit,Completed,EUR,East Jeremyborough,ATM,1e05c3b4-6241-49bd-aea5-18e5446a8bfa
995,618,27-11-2023,7829.58,Deposit,Cancelled,GBP,East Jesse,ATM,3a2562b4-0d2c-4318-adaa-90f76b50f09c
1245,430,13-05-2023,7914.92,Withdrawal,Completed,USD,East Jessehaven,Branch,a740091d-1dba-47ba-bbf7-1661232cd808
647,711,14-04-2022,5130.55,Payment,Completed,EUR,East John,Online,1c512137-3cb4-4859-a614-97bc9644491a
1276,137,07-01-2024,8197.69,Payment,Pending,EUR,East John,Online,dfda9c14-8dbf-4993-9f8f-90001df6bbbc
276,817,28-11-2023,4792.74,Payment,Cancelled,INR,East Jon,ATM,daa2d3b9-549d-4f53-a3d8-b0e322e5a09f
183,1907,06-07-2023,7506.02,Transfer,Pending,EUR,East Jonathanburgh,Branch,de96d8d9-029e-40fc-bdf2-c24880e2b04d
1302,1989,01-03-2023,2504.63,Deposit,Cancelled,EUR,East Jonathanview,Branch,1bb342d2-7bbe-493f-bc73-54e3195b81be
1943,1239,01-04-2023,9647.81,Withdrawal,Pending,INR,East Josephchester,Online,5bec5d5f-af42-4fdd-b18a-9e381ae620e3
32,1795,02-07-2022,7082.43,Payment,Completed,EUR,East Josephland,Branch,10e5e05e-29fa-41c2-9e45-0682c0f103ad
53,1354,10-01-2023,7181.38,Transfer,Completed,INR,East Juliaton,ATM,f48a0570-a8b3-4e76-8b11-695eea53cd6f
1132,106,26-04-2022,262.45,Withdrawal,Pending,INR,East Justinfurt,Branch,be4392e1-af0e-48a0-9e94-a0a5fb4ef3dc
1598,1943,17-05-2023,6499.45,Transfer,Cancelled,INR,East Karen,ATM,dc95a855-b2a9-4d08-8855-766934a81446
1912,14,01-03-2023,8975.9,Transfer,Completed,USD,East Karenberg,ATM,74647e64-9e1f-486c-a9fb-60bd20d45c28
693,1156,25-03-2023,2889.78,Payment,Completed,USD,East Kathy,Online,506efdde-2706-43d3-91a9-8b57750d0885
1348,510,14-02-2023,3691.85,Deposit,Cancelled,USD,East Katrina,Branch,c7a1a07e-813f-457f-abab-43a4ab285367
1337,372,11-11-2023,3984.65,Payment,Completed,EUR,East Kayla,Branch,fc6756fb-da2c-4389-aea3-4e2976b6c3ad
236,250,03-05-2022,8453.66,Withdrawal,Pending,INR,East Kelly,ATM,b74db006-dabb-498f-92bd-695b752265ec
1298,1467,06-12-2023,6039.1,Payment,Completed,USD,East Kennethton,Branch,ffec7429-c98a-43fa-84c6-3f89bb8b4aac
1281,960,07-05-2022,8718.89,Transfer,Pending,INR,East Kim,ATM,f623f605-b79b-47f1-a28e-d177ec62bff3
1744,38,01-10-2023,3214.38,Withdrawal,Cancelled,EUR,East Kimberly,Online,90b47dd8-057c-4aac-b311-df10b264235d
1618,1513,09-10-2022,8471.56,Payment,Cancelled,USD,East Kimberlyton,Branch,e14ee452-540f-4d60-9077-fa15cf940891
5,253,29-06-2023,9938.16,Deposit,Completed,INR,East Kimberlyville,Online,f81405e8-14aa-4dbd-9935-6d1a5ee4b984
1905,601,04-11-2022,7904.56,Deposit,Completed,GBP,East Kimshire,Online,97d8a0f1-3e78-4865-8fc6-cb2b3e957bb2
604,1306,17-08-2022,9061.46,Payment,Completed,INR,East Kristi,ATM,4fff9a09-30fa-46f2-af4f-46b4e8b2d900
1120,488,27-08-2023,3767.43,Transfer,Pending,INR,East Kristinfort,Branch,3d8ee324-6ec4-431e-b53f-8f5f0aa229d8
800,645,16-12-2023,5662.78,Payment,Cancelled,USD,East Kristy,Branch,a629f58b-8841-4bcb-8799-08b3f804033f
1832,1517,06-06-2022,2976.08,Deposit,Completed,USD,East Lauraburgh,Online,22aad4a9-7db7-464b-a595-4f79a0125612
656,1450,13-08-2022,8248.11,Payment,Cancelled,EUR,East Lisa,ATM,025c068c-e8cd-4eb5-bf8c-66dfa5713c3e
1853,1739,18-05-2022,6465.31,Withdrawal,Cancelled,USD,East Lisamouth,Branch,55cc4d45-c3cb-43ff-beed-995af8af7d12
207,501,19-09-2022,3976.68,Withdrawal,Completed,EUR,East Mariaport,ATM,fabf9077-384b-46e8-bfe9-7095abee7832
34,137,07-07-2023,3248.66,Transfer,Cancelled,EUR,East Markport,Branch,d6dc890a-3be1-413c-8952-e645d6b5a0a2
969,8,25-09-2022,2859.85,Payment,Cancelled,GBP,East Marymouth,Online,4723cc3f-134f-48f6-a917-2bca54ab9e8c
1904,801,06-12-2023,3079.59,Transfer,Completed,GBP,East Matthew,ATM,d7a7cefe-e717-47e1-b8b5-046238772f4a
490,1140,30-08-2023,9506.42,Transfer,Pending,EUR,East Matthewborough,Branch,13036ba9-a7ce-44db-b7a9-795ab0b215dd
116,247,07-04-2022,1221.76,Withdrawal,Completed,EUR,East Melindaton,Branch,c08e764f-dd38-49c4-924e-55db9e62781c
853,1332,04-06-2023,6555.39,Withdrawal,Completed,INR,East Michael,ATM,44bc5655-671d-4ddb-a6d9-252e692666c9
227,1942,29-09-2023,9783.81,Payment,Pending,INR,East Michaelport,Online,ccbbe198-651e-4dac-9788-88d6e43aa334
879,235,24-03-2023,3745.77,Withdrawal,Completed,EUR,East Michaelstad,ATM,c2353b50-a249-41e8-9117-8eb5c313e19a
1641,1782,12-09-2022,107.39,Deposit,Completed,GBP,East Michaelton,Branch,4281e878-43f7-4dbf-8f21-900acd406a35
1697,1335,04-10-2023,5070.88,Transfer,Cancelled,USD,East Michele,Branch,53f71f4e-8311-4957-80ff-954f21d06bdd
771,1338,30-07-2023,9744.99,Withdrawal,Pending,EUR,East Michelebury,ATM,592d5b30-8add-42f1-bc67-388a9f9886db
254,624,10-08-2022,4785.49,Transfer,Pending,INR,East Monica,Online,02eaace4-3cbc-4e10-8111-9b6757f7a016
1622,1271,04-12-2023,1068.73,Deposit,Cancelled,EUR,East Monicafurt,ATM,2e09a384-e79c-4b90-9b71-df13ffb990fc
897,472,28-11-2022,2457.27,Transfer,Completed,EUR,East Nancy,Branch,100d6095-094f-42d1-9577-5cdcee74ff02
305,910,30-09-2022,8930.51,Transfer,Cancelled,GBP,East Nataliefurt,Online,172f2668-9175-4c21-b623-2a16af620711
252,1735,12-04-2022,1302.82,Transfer,Cancelled,INR,East Nicolemouth,Branch,b515efd9-f742-4add-99e8-40c2768755c5
1391,148,04-03-2022,6812.69,Withdrawal,Pending,GBP,East Pamela,ATM,c65efaa7-3ae5-41d7-8134-89734c7ea2c5
1636,586,20-12-2023,7239.7,Deposit,Cancelled,EUR,East Patriciashire,ATM,e433cfa5-6a50-4f99-bc72-ea8415f80792
911,733,24-02-2022,6965.31,Withdrawal,Cancelled,EUR,East Patrickmouth,ATM,8025bf8a-4c90-457c-a864-7d845e63ddab
464,1860,04-06-2023,9993.99,Transfer,Pending,USD,East Philip,Branch,672fac23-60e5-4652-b8a8-8480899b83c7
333,830,16-08-2022,7020.6,Transfer,Pending,USD,East Priscillafurt,Online,2033822d-92aa-45c6-834d-2d2bc7e42133
1166,1953,18-10-2022,3025.04,Transfer,Cancelled,GBP,East Randy,Branch,d2dfa118-94d6-4e1c-b2c6-ea590c874af1
1608,14,11-01-2023,4215.3,Deposit,Cancelled,INR,East Raymond,Branch,95973156-a944-440c-baef-18147ba684ae
684,967,10-11-2023,1396.36,Deposit,Completed,EUR,East Rebeccafort,Branch,1acb038b-12a9-430d-ad3e-23d83ce08a34
1939,49,02-10-2023,2110.39,Payment,Pending,GBP,East Robertbury,Online,a8c0bef0-bde0-4873-86f0-3f08851c636b
1110,1263,04-01-2024,862.82,Payment,Cancelled,INR,East Ronald,Branch,4ab8711c-ad41-461d-b596-28d008922195
1079,1613,18-09-2022,1584.95,Withdrawal,Cancelled,USD,East Samuel,Branch,cb34ff4d-0055-4db3-8a19-3d9f7dc53bd4
1215,978,30-08-2022,7551.8,Deposit,Cancelled,GBP,East Scottchester,Online,1c7a1c9c-6f9a-4c5e-a0ad-1e3505f3d71d
550,405,22-05-2022,5352.4,Withdrawal,Pending,INR,East Stacieside,Branch,e820896b-995b-4c99-ae2a-f2c7b6ed065a
944,1665,14-02-2022,8529.46,Deposit,Cancelled,INR,East Stanley,Branch,8174f2dc-b1c4-4b97-9cd2-48165f624e9a
1551,1555,09-07-2022,6275.3,Deposit,Pending,GBP,East Stephen,Branch,d509807f-4a3c-4cec-b900-9f2f8e2209d6
390,89,30-07-2023,5278.93,Deposit,Cancelled,GBP,East Stephenville,Online,487242cb-80a3-4526-a5ca-5d27070bd543
144,1003,29-09-2023,6633.29,Withdrawal,Completed,GBP,East Steven,Branch,d6671887-0caf-44b7-a6a1-dd77133d5944
1052,767,11-12-2023,8949.57,Transfer,Completed,GBP,East Steven,Online,8312ceda-b10b-46a7-828c-a4676864e443
269,11,13-05-2023,7768.69,Transfer,Pending,EUR,East Tammie,ATM,04182bb9-9da7-4c97-a440-2750923565f8
1446,1370,01-12-2022,1600.31,Withdrawal,Cancelled,EUR,East Tanya,ATM,bccbc927-50e4-40a6-b09e-a1e625f4f942
1470,988,24-03-2022,7267.22,Deposit,Pending,USD,East Tanyaton,ATM,7f2d83dd-1f2d-4390-ad0f-e2428fb68f7e
46,1539,03-11-2022,484.52,Withdrawal,Completed,GBP,East Thomas,ATM,92ee80d1-0e83-46b6-9c98-0296ddccb3e9
69,1391,20-03-2023,4285.86,Payment,Completed,USD,East Thomas,ATM,a31ab386-f3ff-4fc3-9eee-aca5c3b513b6
792,51,28-01-2022,5382.72,Deposit,Cancelled,GBP,East Thomas,Online,ce8ff814-0fa5-4d48-93d9-dee2625159a3
1914,323,01-01-2024,8843.62,Payment,Pending,EUR,East Thomasborough,ATM,218dfc08-6347-4580-b1c3-5882757e8b6a
261,1224,24-04-2023,4190.47,Transfer,Completed,USD,East Thomaston,Online,4f700ba8-daeb-4efb-89a8-add5d57fabeb
855,441,08-05-2023,146.23,Payment,Pending,EUR,East Timothyfort,Online,5236981b-f34e-4b26-bb8c-9627371dccc0
710,1376,03-11-2022,4685.46,Transfer,Completed,USD,East Todd,ATM,0a2bb419-3876-4153-9ea5-2a0d618b1a0f
315,400,25-10-2023,9876.08,Withdrawal,Pending,USD,East Tonyaside,Online,724882fd-e24e-4e2a-af70-9f1063b9da0d
285,632,26-09-2023,7287.53,Payment,Cancelled,USD,East Troyland,Online,056e40b3-4a43-4059-bd4b-fdd9e2ca4055
61,1416,23-04-2023,2098.28,Payment,Pending,GBP,East Virginia,Branch,e3f959d6-2d41-4eda-9b6e-ebedec420f45
541,422,16-02-2023,2211.04,Transfer,Cancelled,INR,East Walter,ATM,fd7e0b34-912d-4415-995d-507dd0ba6c8b
1291,1385,03-04-2022,6756.15,Payment,Cancelled,USD,East William,ATM,a7933c55-65c1-4686-822d-593414a9ded0
1718,695,20-09-2022,8161.95,Payment,Completed,INR,Edgarland,ATM,438c666a-bb2d-42db-a664-ef7742f2c258
622,1861,26-03-2023,9299.15,Withdrawal,Completed,EUR,Edwardland,Online,ca79f069-6480-423d-b9c0-615c106d4b11
1557,685,30-12-2023,5111.15,Payment,Pending,USD,Edwardsmouth,Online,227fd289-3eff-4776-b776-7352726340be
153,325,03-03-2023,1309.27,Withdrawal,Pending,GBP,Edwardview,ATM,daf1d9e5-0397-4d18-b8bc-a94ecf8b2c5c
51,1177,12-10-2022,3022.62,Transfer,Cancelled,INR,Edwinview,Online,2c162270-3a5f-4c62-91ee-e2e6b60aa3eb
1731,1094,17-12-2022,1986.93,Transfer,Cancelled,USD,Elizabethport,Branch,01122eaa-005d-455a-9019-8c316364f5ca
1935,1550,30-06-2022,4636.79,Deposit,Cancelled,INR,Elizabethstad,ATM,d4873bd1-dee3-4337-98e3-23acd68f8744
1578,1804,21-12-2022,2816.74,Withdrawal,Pending,USD,Ellisview,ATM,374dd0ea-fcba-4c75-8579-874231237b00
164,2000,07-05-2022,4309.97,Transfer,Completed,INR,Emilyberg,Online,c2b8e234-a8a4-4ea2-bb16-2f0739d3ed97
552,1745,30-09-2023,5725.38,Transfer,Pending,USD,Emilyshire,Branch,4534cb9d-434a-4e32-b129-de0f414a40d4
93,1318,10-05-2022,9591.52,Payment,Completed,INR,Emmatown,ATM,30b79935-78e1-4df8-94f2-4a54811d92d4
1588,1965,11-12-2022,1745.42,Withdrawal,Cancelled,EUR,Ericburgh,Branch,4e7b3165-aa0c-4dcd-bf13-9561e43e3433
1415,1606,22-02-2022,2841.76,Transfer,Pending,GBP,Ericport,ATM,66e7c88e-e026-4a49-96bf-1037e9a875f7
1669,1921,04-03-2022,6067.36,Withdrawal,Pending,GBP,Erinberg,Online,f96741ec-70a2-4750-899e-6ba74e8dd0b5
